job_title,company_name,date,locations_name,skills,links
Senior Java Enterprise Developer,Confidential -,1 month ago,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 7+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Java · Software Development · SQL · Spring · SOAP · REST,https://wuzzuf.net/jobs/p/o9Pn6Jevu3uw-Senior-Java-Enterprise-Developer-Cairo-Egypt?o=53&l=sp&t=sj&a=java|search-v3|hpb,
Junior Java Developer,Ultimate Solutions Egypt -,2 months ago,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Development · Java · Software Engineering · Software · Engineering · Spring,https://wuzzuf.net/jobs/p/rPSYs9RRBTX4-Junior-Java-Developer-Ultimate-Solutions-Egypt-Giza-Egypt?o=54&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,Al Ahly Momkn for e-payment -,2 months ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · REST · Java · Software Development · Information Technology (IT) · Engineering · Computer Science · Software Engineering · SOAP,https://wuzzuf.net/jobs/p/e0YTrqXAkRlK-Senior-Java-Developer-Al-Ahly-Momkn-for-e-payment-Cairo-Egypt?o=55&l=sp&t=sj&a=java|search-v3|hpb,
Java Spring Developer,Yeshtery -,2 months ago,"Rehab City, Cairo, Egypt ",Full TimePart TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering · Java · Software · Spring Boot · Spring · Computer Science · Java EE · Programming,https://wuzzuf.net/jobs/p/PubQjANsMoXs-Java-Spring-Developer-Yeshtery-Cairo-Egypt?o=56&l=sp&t=sj&a=java|search-v3|hpb,
Software Architect,Confidential -,2 months ago,"Khobar, Saudi Arabia ",Work From HomeExperienced · 5 - 15 Yrs of Exp · IT/Software Development · Spring Boot · Angular · Swift · Java · Android Development · iOS Development,https://wuzzuf.net/jobs/p/QNLt98EQccyK-Software-Architect-Khobar-Saudi-Arabia?o=57&l=sp&t=sj&a=java|search-v3|hpb,
Senior Solution Architect (Hybrid),SSC Egypt -,2 months ago,"Cairo, Egypt ",Full TimeManager · 7 - 12 Yrs of Exp · IT/Software Development · .Net · Architect · Architecture · Design · Engineering · Java · Software Development · Solution Architecture · Computer Science,https://wuzzuf.net/jobs/p/NIdxsmtSwroH-Senior-Solution-Architect-Hybrid-SSC-Egypt-Cairo-Egypt?o=58&l=sp&t=sj&a=java|search-v3|hpb,
Application Developer,Elaraby Group -,2 months ago,"Banha, Qalubia, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · R&D/Science · IT/Software Development · Engineering - Telecom/Technology · Java · Android · Software Development · HTML5 · application developer · UI · Linux Operating System,https://wuzzuf.net/jobs/p/NB25LjNfyGqn-Application-Developer-Elaraby-Group-Qalubia-Egypt?o=59&l=sp&t=sj&a=java|search-v3|hpb,
Full Stack Team Lead remotely for USA,Confidential -,10 days ago,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 10 - 17 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Full Stack Development · Java Development · MongoDB · AWS Cloud · Cybersecurity,https://wuzzuf.net/jobs/p/xqQKk8LUHsfd-Full-Stack-Team-Lead-remotely-for-USA-Cairo-Egypt?o=60&l=sp&t=sj&a=java|search-v3|hpb,
Android Developer,Ayamedica -,3 days ago,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · MySQL · Java · REST,https://wuzzuf.net/jobs/p/ZesfhWdk8EDJ-Android-Developer-Ayamedica-Cairo-Egypt?o=61&l=sp&t=sj&a=java|search-v3|hpb,
Senior Devops Engineer,Wonder Travel -,3 days ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · DevOps · Docker · Git · Angular · Software · Software Development · Java · wildfly,https://wuzzuf.net/jobs/p/waw1mskZa9ZS-Senior-Devops-Engineer-Wonder-Travel-Cairo-Egypt?o=62&l=sp&t=sj&a=java|search-v3|hpb,
RBA Developer,Robiquity -,3 days ago,"Dubai, United Arab Emirates ",Full TimeExperienced · 2 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · UI Path · RPA · Java · C# · HTML · CSS · VB,https://wuzzuf.net/jobs/p/ORA2Iu9r5iAx-RBA-Developer-Robiquity-Dubai-United-Arab-Emirates?o=63&l=sp&t=sj&a=java|search-v3|hpb,
Sr. Flutter Developer,Troylab -,4 days ago,"Downtown, Cairo, Egypt ",Full TimeWork From HomeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · iOS · Android · flutter · AWS · Computer Science · Development · Information Technology (IT) · Java,https://wuzzuf.net/jobs/p/LXFlbNndIl5q-Sr-Flutter-Developer-Troylab-Cairo-Egypt?o=64&l=sp&t=sj&a=java|search-v3|hpb,
Senior flutter Developer,e-finance -,6 days ago,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · Android · Kotlin · IOS · Objective-C · Information Technology (IT) · JSON · MVC,https://wuzzuf.net/jobs/p/LE4Aqu7iGMsJ-Senior-flutter-Developer-e-finance-Giza-Egypt?o=65&l=sp&t=sj&a=java|search-v3|hpb,
